"Year","Title","Budget","Worldwide","Release","Duration","MPAA.Rating","IMDB.Rating","Genre","Award","Nomination","MPAA.Category","Month","Profitability","CPI","Profitability.Adjusted","Worldwide.Adjusted","Budget.Adjusted"
"2020","Call+Response",2e+05,212989,"10/10/2020",86,"PG-13",7.5,"Documentary",0,0,"TV-MA",10,12989,258.8,19521.2148664344,320101.93495935,300580.720092915
"2020","Midnight Meat Train",1.5e+07,1590246,"1/8/2020",100,"R",6,"Horror",0,0,"X",8,-13409754,258.8,-20153567.5679443,2389986.43902439,22543554.0069686
"2020","Winnie Mandela",1.5e+07,61847,"6/9/2020",104,"R",6.1,"Biography",0,0,"X",9,-14938153,258.8,-22450603.9279907,92950.0789779326,22543554.0069686
"2020","Walk the Line",2.9e+07,187707495,"18/11/2020",136,"PG-13",7.8,"Biography",1,5,"TV-MA",11,158707495,258.8,238522065.656214,282106270.069686,43584204.4134727
"2020","Good Dick",2e+05,52443,"10/10/2020",86,"R",6.3,"Comedy",0,0,"X",10,-147557,258.8,-221763.946573751,78816.7735191638,300580.720092915
"2020","Khumba",1.5e+07,20898221,"11/10/2020",85,"Not Rated",5.6,"Animation",0,0,"Unrated",10,5898221,258.8,8864457.57723577,31408011.5842044,22543554.0069686
"2020","The Trials of Darryl Hunt",2e+05,1217,"15/6/2020",106,"PG-13",7.6,"Documentary",0,0,"TV-MA",6,-198783,258.8,-298751.68641115,1829.03368176539,300580.720092915
"2020","Autómata",1.5e+07,6775458,"10/10/2020",109,"R",6,"Action",0,0,"X",10,-8224542,258.8,-12360693.7839721,10182860.2229965,22543554.0069686
"2020","San suk si gin",1.5e+07,2013340,"5/2/2020",123,"R",6.9,"Action",0,0,"X",2,-12986660,258.8,-19517698.0720093,3025855.93495935,22543554.0069686
"2020","In Dubious Battle",1.5e+07,214182,"17/2/2020",110,"R",6,"Crime",0,0,"X",2,-14785818,258.8,-22221659.1080139,321894.898954704,22543554.0069686
"2020","Midnight in the Switchgrass",1.5e+07,97518,"23/7/2020",99,"R",4.5,"Action",0,0,"X",7,-14902482,258.8,-22396993.8536585,146560.153310105,22543554.0069686
"2020","Broken Horses",1.5e+07,3471,"10/4/2020",101,"R",5.7,"Action",0,0,"X",4,-14996529,258.8,-22538337.4285714,5216.57839721254,22543554.0069686
"2020","Pandaemonium",1.5e+07,1438,"29/6/2020",124,"PG-13",6.4,"Biography",0,0,"TV-MA",6,-14998562,258.8,-22541392.8315912,2161.17537746806,22543554.0069686
"2020","Green Room",5e+06,3807503,"15/4/2020",95,"R",7,"Crime",0,0,"X",4,-1192497,258.8,-1792208.03484321,5722309.96747968,7514518.00232288
"2020","Magic Mike XXL",14500000,123580421,"1/7/2020",115,"R",5.6,"Comedy",0,0,"X",7,109080421,258.8,163937357.461092,185729459.667828,21792102.2067364
"2020","Demonic",3e+06,4668109,"19/3/2020",104,"R",4.3,"Drama",0,0,"X",3,1668109,258.8,2507007.02206736,7015717.82346109,4508710.80139373
"2020","The Other Side of the Door",5e+06,12905107,"24/2/2020",96,"R",5.3,"Horror",0,0,"X",2,7905107,258.8,11880613.7723577,19395131.7746806,7514518.00232288
"2020","Everything Must Go",5e+06,2821010,"13/5/2020",97,"R",6.4,"Drama",0,0,"X",5,-2178990,258.8,-3274811.91637631,4239706.08594657,7514518.00232288
"2020","Kill the Messenger",5e+06,6656705,"10/10/2020",112,"R",6.9,"Biography",0,0,"X",10,1656705,258.8,2489867.90940767,10004385.9117305,7514518.00232288
"2020","Manderlay",14200000,543306,"27/1/2020",139,"Not Rated",7.3,"Drama",0,0,"Unrated",1,-13656694,258.8,-20524694.583043,816536.543554007,21341231.126597
"2020","Jem and the Holograms",5e+06,2368937,"22/10/2020",118,"PG",4.1,"Adventure",0,0,"PG",10,-2631063,258.8,-3954234.05574913,3560283.94657375,7514518.00232288
"2020","Paterson",5e+06,10727536,"25/11/2020",118,"R",7.3,"Comedy",0,0,"X",11,5727536,258.8,8607934.47619048,16122452.4785134,7514518.00232288
"2020","Heroes of Dirt",175000,0,"4/9/2020",98,"PG-13",7.1,"Action",0,0,"TV-MA",9,-175000,258.8,-263008.130081301,0,263008.130081301
"2020","The Fits",170000,169242,"3/6/2020",72,"Not Rated",6.6,"Drama",0,0,"Unrated",6,-758,258.8,-1139.20092915215,254354.411149826,255493.612078978
"2020","The Machinist",5e+06,8655397,"22/10/2020",101,"R",7.7,"Drama",0,0,"X",10,3655397,258.8,5493709.31242741,13008227.3147503,7514518.00232288
"2020","Tadpole",150000,3270128,"19/7/2020",78,"PG-13",6.2,"Comedy",0,0,"TV-MA",7,3120128,258.8,4689251.60511034,4914687.14518002,225435.540069686
"2020","My Bloody Valentine",1.4e+07,102836002,"16/1/2020",101,"R",5.4,"Horror",0,0,"X",1,88836002,258.8,133511947.256678,154552597.663182,21040650.4065041
"2020","The Possession",1.4e+07,82925064,"31/8/2020",92,"PG-13",5.9,"Horror",0,0,"TV-MA",8,68925064,258.8,103587726.847851,124628377.254355,21040650.4065041
"2020","Top Spin",150000,5858,"21/8/2020",80,"Not Rated",6.9,"Documentary",0,0,"Unrated",8,-144142,258.8,-216631.530778165,8804.00929152149,225435.540069686
"2020","Fences",2.4e+07,64282881,"16/12/2020",139,"PG-13",7.2,"Drama",1,4,"TV-MA",12,40282881,258.8,60541286.8919861,96610973.3031359,36069686.4111498
"2020","Breakthrough",1.4e+07,49231674,"12/4/2020",116,"PG",6.2,"Biography",0,0,"PG",4,35231674,258.8,52949809.7049942,73990460.1114983,21040650.4065041
"2020","Ain't Them Bodies Saints",5e+06,1075009,"16/8/2020",96,"R",6.4,"Crime",0,0,"X",8,-3924991,258.8,-5898883.10569106,1615634.89663182,7514518.00232288
"2020","Tyler Perry's Good Deeds",1.4e+07,35579177,"24/2/2020",110,"PG-13",5.6,"Comedy",0,0,"TV-MA",2,21579177,258.8,32431422.8083624,53472073.2148664,21040650.4065041
"2020","Jimi: All is By My Side",5e+06,927074,"26/9/2020",118,"R",5.7,"Biography",0,0,"X",9,-4072926,258.8,-6121215.14982578,1393302.8524971,7514518.00232288
"2020","Gandhi, My Father",5e+06,2015004,"3/8/2020",136,"Not Rated",7.3,"Biography",0,0,"Unrated",8,-2984996,258.8,-4486161.23577236,3028356.76655052,7514518.00232288
"2020","Standard Operating Procedure",5e+06,332120,"25/4/2020",116,"R",7.4,"Documentary",0,0,"X",4,-4667880,258.8,-7015373.65853659,499144.343786295,7514518.00232288
"2020","Tucker & Dale vs. Evil",5e+06,5476378,"28/7/2020",89,"R",7.5,"Comedy",0,0,"X",7,476378,258.8,715950.211382114,8230468.21370499,7514518.00232288
"2020","All About the Benjamins",1.4e+07,25873145,"8/3/2020",95,"R",5.8,"Action",0,0,"X",3,11873145,258.8,17844192.369338,38884842.775842,21040650.4065041
"2020","The Blood of My Brother: A Story of Death in Iraq",120000,0,"30/6/2020",90,"Not Rated",6.3,"Documentary",0,0,"Unrated",6,-120000,258.8,-180348.432055749,0,180348.432055749
"2020","Our Family Wedding",1.4e+07,21410546,"12/3/2020",103,"PG-13",5,"Comedy",0,0,"TV-MA",3,7410546,258.8,11137336.2648084,32177986.6713124,21040650.4065041
"2020","Mud",1e+07,31556959,"26/4/2020",130,"PG-13",7.4,"Drama",0,0,"TV-MA",4,21556959,258.8,32398031.2961673,47427067.300813,15029036.0046458
"2020","Skyline",1e+07,68264973,"12/11/2020",92,"PG-13",4.5,"Action",0,0,"TV-MA",11,58264973,258.8,87566637.7026713,102595673.707317,15029036.0046458
"2020","Decoys",5e+06,96760,"27/2/2020",95,"R",4.6,"Horror",0,0,"X",2,-4903240,258.8,-7369097.04994193,145420.952380952,7514518.00232288
"2020","A Perfect Getaway",1.4e+07,22815460,"7/8/2020",98,"R",6.5,"Drama",0,0,"X",8,8815460,258.8,13248786.5737515,34289436.9802555,21040650.4065041
"2020","Rudderless",5e+06,584499,"17/10/2020",105,"R",7.4,"Comedy",0,0,"X",10,-4415501,258.8,-6636072.35075494,878445.651567944,7514518.00232288
"2020","Lage Raho Munna Bhai",2700000,31517561,"1/9/2020",144,"Not Rated",8,"Comedy",0,0,"Unrated",9,28817561,258.8,43310016.1835076,47367855.9047619,4057839.72125436
"2020","Le fils de l’autre",2700000,5969923,"11/4/2020",105,"PG-13",7.3,"Drama",0,0,"TV-MA",4,3269923,258.8,4914379.04994193,8972218.77119628,4057839.72125436
"2020","Valentine",1e+07,20384136,"2/2/2020",96,"R",4.8,"Horror",0,0,"X",2,10384136,258.8,15606355.3821138,30635391.3867596,15029036.0046458
"2020","Jason X",1.4e+07,16951798,"26/4/2020",92,"R",4.4,"Action",0,0,"X",4,2951798,258.8,4436267.84204413,25476918.2485482,21040650.4065041
"2020","Flying By",5e+06,4568257,"7/7/2020",90,"PG-13",4.3,"Drama",0,0,"TV-MA",7,-431743,258.8,-648868.109175378,6865649.8931475,7514518.00232288
"2020","I Think I Love My Wife",1.4e+07,13205411,"16/3/2020",90,"R",5.5,"Comedy",0,0,"X",3,-794589,258.8,-1194190.66898955,19846459.7375145,21040650.4065041
"2020","Paranormal Activity: The Ghost Dimension",1e+07,77959374,"21/10/2020",88,"R",4.6,"Horror",0,0,"X",10,67959374,258.8,102136387.869919,117165423.874564,15029036.0046458
"2020","After",1.4e+07,57926850,"12/4/2020",105,"PG-13",5.3,"Drama",0,0,"TV-MA",4,43926850,258.8,66017821.0220674,87058471.4285714,21040650.4065041
"2020","Head Over Heels",1.4e+07,10397365,"2/2/2020",92,"PG",6.9,"Comedy",0,0,"PG",2,-3602635,258.8,-5414413.1126597,15626237.2938444,21040650.4065041
"2020","Fun Size",1.4e+07,11166615,"26/10/2020",86,"PG-13",5.4,"Adventure",0,0,"TV-MA",10,-2833385,258.8,-4258304.51800232,16782345.8885017,21040650.4065041
"2020","Closure",1e+05,0,"17/3/2020",80,"R",5.5,"Crime",0,0,"X",3,-1e+05,258.8,-150290.360046458,0,150290.360046458
"2020","Le Scaphandre et le Papillon",1.4e+07,22754472,"30/11/2020",112,"PG-13",8,"Biography",0,0,"TV-MA",11,8754472,258.8,13157127.4889663,34197777.8954704,21040650.4065041
"2020","Little Children",1.4e+07,14121177,"6/10/2020",137,"R",7.5,"Drama",0,0,"X",10,121177,258.8,182117.349593496,21222767.7560976,21040650.4065041
"2020","Tiger Orange",1e+05,0,"7/7/2020",75,"Unrated",6.5,"Drama",0,0,"Unrated",7,-1e+05,258.8,-150290.360046458,0,150290.360046458
"2020","A Haunted House",2500000,59922558,"11/1/2020",86,"R",5,"Comedy",0,0,"X",1,57422558,258.8,86300569.166086,90057828.1672474,3757259.00116144
"2020","Catch a Fire",1.4e+07,5782198,"27/10/2020",101,"PG-13",6.7,"Biography",0,0,"TV-MA",10,-8217802,258.8,-12350564.213705,8690086.19279907,21040650.4065041
"2020","Mr. Turner",1.4e+07,25187026,"31/10/2020",150,"R",6.8,"Biography",0,0,"X",10,11187026,258.8,16813021.6538908,37853672.0603949,21040650.4065041
"2020","Soul Survivors",1.4e+07,4288246,"7/9/2020",84,"PG-13",3.9,"Horror",0,0,"TV-MA",9,-9711754,258.8,-14595830.0534262,6444820.35307782,21040650.4065041
"2020","Running Forever",5e+06,0,"27/10/2020",88,"TV-G",5.3,"Family",0,0,"PG",10,-5e+06,258.8,-7514518.00232288,0,7514518.00232288
"2020","Patti Cake$",1e+06,1471090,"18/8/2020",109,"R",6.8,"Drama",0,0,"X",8,471090,258.8,708002.857142857,2210906.45760743,1502903.60046458
"2020","Every Day",4900000,12826031,"23/2/2020",97,"PG-13",6.4,"Drama",0,0,"TV-MA",2,7926031,258.8,11912060.5272938,19276288.1695703,7364227.64227642
"2020","Mommy",4900000,17536004,"13/11/2020",139,"R",8,"Drama",0,0,"X",11,12636004,258.8,18990695.9070848,26354923.5493612,7364227.64227642
"2020","The Lucky Ones",1.4e+07,266967,"26/9/2020",115,"R",6.9,"Adventure",0,0,"X",9,-13733033,258.8,-20639424.7409988,401225.665505227,21040650.4065041
"2020","The Salvation",1.4e+07,2947737,"25/7/2020",92,"R",6.7,"Action",0,0,"X",7,-11052263,258.8,-16610485.8559814,4430164.55052265,21040650.4065041
"2020","Reign of Assassins",1.4e+07,11354230,"3/8/2020",117,"R",6.8,"Action",0,0,"X",8,-2645770,258.8,-3976337.25900116,17064313.1475029,21040650.4065041
"2020","The FP",60000,0,"16/3/2020",82,"R",5.4,"Action",0,0,"X",3,-60000,258.8,-90174.2160278746,0,90174.2160278746
"2020","Robot & Frank",2500000,4934356,"17/8/2020",89,"PG-13",7,"Comedy",0,0,"TV-MA",8,2434356,258.8,3658602.39721254,7415861.39837398,3757259.00116144
"2020","Only God Forgives",4800000,4494560,"19/7/2020",90,"R",5.7,"Action",0,0,"X",7,-305440,258.8,-459046.8757259,6754890.40650407,7213937.28222997
"2020","Brahms: The Boy II",1e+07,18968326,"20/2/2020",86,"PG-13",4.7,"Drama",0,0,"TV-MA",2,8968326,258.8,13478529.4355401,28507565.4401858,15029036.0046458
"2020","Far From Heaven",13500000,29027914,"8/11/2020",107,"PG-13",7.3,"Drama",0,0,"TV-MA",11,15527914,258.8,23336957.8583043,43626156.4645761,20289198.6062718
"2020","Seven Psychopaths",13500000,33035736,"12/10/2020",110,"R",7.1,"Comedy",0,0,"X",10,19535736,258.8,29360327.9721254,49649526.5783972,20289198.6062718
"2020","The Signal",50000,406299,"22/2/2020",97,"PG-13",6,"Drama",0,0,"TV-MA",2,356299,258.8,535483.049941928,610628.229965157,75145.1800232288
"2020","Der Untergang",13500000,93631744,"18/2/2020",156,"R",8.2,"Biography",0,0,"X",2,80131744,258.8,120430286.569106,140719485.175377,20289198.6062718
"2020","The Caveman's Valentine",13500000,892506,"2/3/2020",105,"R",5.8,"Crime",0,0,"X",3,-12607494,258.8,-18947848.1254355,1341350.48083624,20289198.6062718
"2020","The Last Godfather",13400000,164247,"1/4/2020",100,"PG-13",3.5,"Comedy",0,0,"TV-MA",4,-13235753,258.8,-19892060.8385598,246847.407665505,20138908.2462253
"2020","Camping Sauvage",4600000,3479302,"16/7/2020",79,"Not Rated",5.4,"Drama",0,0,"Unrated",7,-1120698,258.8,-1684301.05923345,5229055.5029036,6913356.56213705
"2020","Barfi",4600000,36751984,"14/9/2020",151,"Not Rated",8.1,"Comedy",0,0,"Unrated",9,32151984,258.8,48321332.5156794,55234689.0778165,6913356.56213705
"2020","No Good Deed",13200000,54323210,"12/9/2020",84,"PG-13",5.6,"Crime",0,0,"TV-MA",9,41123210,258.8,61804220.3716609,81642547.8977933,19838327.5261324
"2020","Smiling Fish and Goat on Fire",40000,277233,"25/8/2020",90,"R",7.7,"Comedy",0,0,"X",8,237233,258.8,356538.329849013,416654.473867596,60116.144018583
"2020","The Exploding Girl",40000,25572,"12/3/2020",79,"Unrated",6.2,"Drama",0,0,"Unrated",3,-14428,258.8,-21683.8931475029,38432.2508710801,60116.144018583
"2020","Justin Bieber: Never Say Never",1.3e+07,99034125,"11/2/2020",105,"G",1.6,"Documentary",0,0,"PG",2,86034125,258.8,129300996.225319,148838743.031359,19537746.8060395
"2020","The First Purge",1.3e+07,137054597,"4/7/2020",97,"R",5.2,"Action",0,0,"X",7,124054597,258.8,186442100.485482,205979847.291521,19537746.8060395
"2020","Miracles from Heaven",1.3e+07,73773317,"16/3/2020",109,"PG",7.1,"Biography",0,0,"PG",3,60773317,258.8,91336436.931475,110874183.737515,19537746.8060395
"2020","Snow Day",1.3e+07,62452927,"11/2/2020",77,"TV-G",4.3,"Comedy",0,0,"PG",2,49452927,258.8,74322982.0418119,93860728.8478513,19537746.8060395
"2020","Her Cry: La Llorona Investigation",35000,0,"25/10/2020",89,"Not Rated",3.7,"Horror",0,0,"Unrated",10,-35000,258.8,-52601.6260162602,0,52601.6260162602
"2020","Avengers: Endgame",4e+08,2797732053,"23/4/2020",181,"PG-13",8.4,"Action",0,0,"TV-MA",4,2397732053,258.8,3603560135.40302,4204721575.58885,601161440.18583
"2020","Pirates of the Caribbean: On Stranger Tides",3.79e+08,1045713802,"20/5/2020",136,"PG-13",6.6,"Action",0,0,"TV-MA",5,666713802,258.8,1002006573.50523,1571607038.0813,569600464.576074
"2020","About Last Night",1.3e+07,50445860,"14/2/2020",113,"R",6.2,"Comedy",0,0,"X",2,37445860,258.8,56277517.8164925,75815264.622532,19537746.8060395
"2020","Dude, Where's My Car?",1.3e+07,73180297,"15/12/2020",83,"PG-13",5.5,"Comedy",0,0,"TV-MA",12,60180297,258.8,90445185.0383275,109982931.844367,19537746.8060395
"2020","Go For It!",2450000,182358,"13/5/2020",107,"TV-PG",7.1,"Action",0,0,"PG",5,-2267642,258.8,-3408047.32636469,274066.494773519,3682113.82113821
"2020","Pirates of the Caribbean: At World’s End",3e+08,960996492,"24/5/2020",169,"PG-13",7.1,"Action",0,0,"TV-MA",5,660996492,258.8,993414007.721254,1444285087.86063,450871080.139373
"2020","Earth to Echo",1.3e+07,42174545,"2/7/2020",91,"PG",5.7,"Adventure",0,0,"PG",7,29174545,258.8,43846528.7224158,63384275.5284553,19537746.8060395
"2020","Star Wars: The Rise of Skywalker",2.75e+08,1072767997,"18/12/2020",141,"PG-13",6.5,"Action",0,0,"TV-MA",12,797767997,258.8,1198968395.02671,1612266885.15447,413298490.127758
"2020","The New Guy",1.3e+07,28972187,"10/5/2020",88,"PG-13",5.8,"Comedy",0,0,"TV-MA",5,15972187,258.8,24004657.3495935,43542404.155633,19537746.8060395
"2020","John Carter",263700000,282778100,"7/3/2020",132,"PG-13",6.6,"Action",0,0,"TV-MA",3,19078100,258.8,28672545.1800232,424988224.622532,396315679.442509
"2020","Låt den rätte komma in",4500000,12247682,"24/10/2020",114,"R",7.9,"Drama",0,0,"X",10,7747682,258.8,11644019.1730546,18407085.3751452,6763066.20209059
"2020","Star Wars Ep. VIII: The Last Jedi",2.62e+08,1331635141,"13/12/2020",152,"PG-13",6.9,"Action",0,0,"TV-MA",12,1069635141,258.8,1607558504.59233,2001319247.91405,393760743.321719
"2020","Tangled",2.6e+08,583777242,"24/11/2020",100,"PG",7.7,"Animation",0,0,"PG",11,323777242,258.8,486605982.75029,877360918.87108,390754936.12079
"2020","Salvando al Soldado Perez",4500000,9330465,"2/9/2020",105,"PG-13",5.9,"Adventure",0,0,"TV-MA",9,4830465,258.8,7259723.24041812,14022789.4425087,6763066.20209059
"2020","Profile",2300000,1838205,"14/5/2020",106,"R",6.7,"Mystery",0,0,"X",5,-461795,258.8,-694033.368176539,2762644.91289199,3456678.28106853
"2020","The Mist",1.3e+07,57189408,"21/11/2020",126,"R",7.1,"Horror",0,0,"X",11,44189408,258.8,66412420.3855981,85950167.1916376,19537746.8060395
"2020","A Mouthful of Air",2300000,269435,"29/10/2020",105,"R",6,"Drama",0,0,"X",10,-2030565,258.8,-3051743.44947735,404934.831591173,3456678.28106853
"2020","Two Can Play That Game",1.3e+07,22391450,"7/9/2020",90,"R",6,"Comedy",0,0,"X",9,9391450,258.8,14114444.018583,33652190.8246225,19537746.8060395
"2020","Chinjeolhan geumjassi",4500000,23471871,"4/5/2020",115,"R",7.5,"Crime",0,0,"X",5,18971871,258.8,28512893.2334495,35275959.4355401,6763066.20209059
"2020","Blackthorn",4500000,1217307,"7/10/2020",102,"R",6.5,"Action",0,0,"X",10,-3282693,258.8,-4933571.12891986,1829495.07317073,6763066.20209059
"2020","The Perks of Being a Wallflower",1.3e+07,33069303,"20/9/2020",103,"PG-13",7.9,"Drama",0,0,"TV-MA",9,20069303,258.8,30162227.7375145,49699974.543554,19537746.8060395
"2020","crazy/beautiful",1.3e+07,19929123,"29/6/2020",99,"PG-13",6.4,"Drama",0,0,"TV-MA",6,6929123,258.8,10413803.9047619,29951550.7108014,19537746.8060395
"2020","Mean Machine",4500000,92723,"22/2/2020",121,"R",7.1,"Comedy",0,0,"X",2,-4407277,258.8,-6623712.47154472,139353.730545877,6763066.20209059
"2020","Woodlawn",1.3e+07,14403891,"16/10/2020",123,"PG",6.4,"Biography",0,0,"PG",10,1403891,258.8,2109912.83855981,21647659.6445993,19537746.8060395
"2020","Män som hatar kvinnor",1.3e+07,109421911,"29/5/2020",152,"R",7.8,"Crime",0,0,"X",5,96421911,258.8,144912837.205575,164450584.011614,19537746.8060395
"2020","The Astronaut Farmer",1.3e+07,11141213,"23/2/2020",104,"PG",6.3,"Adventure",0,0,"PG",2,-1858787,258.8,-2793577.67479675,16744169.1312427,19537746.8060395
"2020","J’ai perdu mon corps",4500000,1639538,"8/11/2020",81,"TV-MA",7.5,"Animation",0,0,"TV-MA",11,-2860462,258.8,-4298998.6387921,2464067.56329849,6763066.20209059
"2020","Blood Quantum",4500000,10926,"1/9/2020",98,"Not Rated",5.6,"Drama",0,0,"Unrated",9,-4489074,258.8,-6746645.47735192,16420.724738676,6763066.20209059
"2020","Bajrangi Bhaijaan",1.3e+07,121778347,"16/7/2020",163,"Not Rated",8.1,"Action",0,0,"Unrated",7,108778347,258.8,163483369.358885,183021116.164925,19537746.8060395
"2020","Zipper",4500000,0,"28/8/2020",112,"R",5.8,"Drama",0,0,"X",8,-4500000,258.8,-6763066.20209059,0,6763066.20209059
"2020","Transformers: The Last Knight",2.17e+08,602893340,"20/6/2020",154,"PG-13",5.2,"Action",0,0,"TV-MA",6,385893340,258.8,579960490.081301,906090571.382114,326130081.300813
"2020","Daisy Winters",4500000,0,"1/12/2020",90,"PG-13",6.5,"Drama",0,0,"TV-MA",12,-4500000,258.8,-6763066.20209059,0,6763066.20209059
"2020","Courageous",2e+06,35680886,"30/9/2020",129,"PG-13",6.8,"Drama",0,0,"TV-MA",9,33680886,258.8,50619124.8362369,53624932.0371661,3005807.20092915
"2020","Men in Black 3",2.15e+08,654213485,"23/5/2020",106,"PG-13",6.8,"Action",0,0,"TV-MA",5,439213485,258.8,660095527.979094,983219802.078978,323124274.099884
"2020","Whale Rider",4300000,39374600,"30/1/2020",101,"PG-13",7.5,"Drama",0,0,"TV-MA",1,35074600,258.8,52713742.6248548,59176228.1068525,6462485.48199768
"2020","Sexy Beast",4300000,10158354,"13/6/2020",89,"R",7.3,"Crime",0,0,"X",6,5858354,258.8,8804541.31939605,15267026.8013937,6462485.48199768
"2020","Resurrecting the Champ",1.3e+07,3260555,"24/8/2020",112,"PG-13",6.7,"Drama",0,0,"TV-MA",8,-9739445,258.8,-14637446.9570267,4900299.84901278,19537746.8060395
"2020","Nochnoy dozor",4200000,33913542,"17/2/2020",114,"R",6.4,"Action",0,0,"X",2,29713542,258.8,44656589.2543554,50968784.3763066,6312195.12195122
"2020","George A. Romero's Survival of the Dead",4200000,101740,"28/5/2020",90,"R",4.8,"Comedy",0,0,"X",5,-4098260,258.8,-6159289.70963995,152905.412311266,6312195.12195122
"2020","Cargo",4200000,313230,"21/10/2020",105,"TV-MA",6.3,"Drama",0,0,"TV-MA",10,-3886770,258.8,-5841440.6271777,470754.494773519,6312195.12195122
"2020","Finding Dory",2e+08,1025006125,"16/6/2020",97,"PG",7.3,"Animation",0,0,"PG",6,825006125,258.8,1239904675.66783,1540485395.76074,300580720.092915
"2020","Doctor Strange in the Multiverse of Madness",2e+08,952224986,"4/5/2020",126,"PG-13",6.9,"Action",0,0,"TV-MA",5,752224986,258.8,1130521639.81882,1431102359.91173,300580720.092915
"2020","The Vatican Tapes",1.3e+07,14929184,"23/7/2020",91,"PG-13",4.8,"Horror",0,0,"TV-MA",7,1929184,258.8,2899377.57955865,22437124.3855981,19537746.8060395
"2020","Find Me Guilty",1.3e+07,2898225,"17/3/2020",125,"R",7,"Biography",0,0,"X",3,-10101775,258.8,-15181994.018583,4355752.78745645,19537746.8060395
"2020","The Batman",2e+08,767562936,"1/3/2020",176,"PG-13",7.8,"Action",0,0,"TV-MA",3,567562936,258.8,852992380.004646,1153573100.09756,300580720.092915
"2020","The Kids Are All Right",4e+06,36275469,"9/7/2020",106,"R",7,"Comedy",0,0,"X",7,32275469,258.8,48506918.5667828,54518532.9686411,6011614.4018583
"2020","Attack the Block",1.3e+07,6459183,"29/7/2020",88,"R",6.6,"Action",0,0,"X",7,-6540817,258.8,-9830217.41927991,9707529.38675958,19537746.8060395
"2020","A Haunted House 2",4e+06,21206861,"18/4/2020",86,"R",4.6,"Comedy",0,0,"X",4,17206861,258.8,25860253.3495935,31871867.7514518,6011614.4018583
"2020","The Claim",1.3e+07,1375635,"29/12/2020",120,"R",6.3,"Drama",0,0,"X",12,-11624365,258.8,-17470300.0116144,2067446.79442509,19537746.8060395
"2020","The Last Exorcism Part II",4e+06,25448707,"1/3/2020",88,"PG-13",4,"Horror",0,0,"TV-MA",3,21448707,258.8,32235338.9756098,38246953.3774681,6011614.4018583
"2020","In The Land of Blood and Honey",1.3e+07,509193,"23/12/2020",127,"R",4.7,"Drama",0,0,"X",12,-12490807,258.8,-18772478.8130081,765267.993031359,19537746.8060395
"2020","The Florida Project",2e+06,11275645,"6/10/2020",111,"R",7.6,"Drama",0,0,"X",10,9275645,258.8,13940400.2671312,16946207.4680604,3005807.20092915
"2020","Chico & Rita",1.3e+07,3347219,"10/2/2020",94,"Not Rated",7.2,"Animation",0,0,"Unrated",2,-9652781,258.8,-14507199.3193961,5030547.48664344,19537746.8060395
"2020","Dumplin’",1.3e+07,399198,"7/12/2020",110,"PG-13",6.5,"Comedy",0,0,"TV-MA",12,-12600802,258.8,-18937790.6945412,599956.111498258,19537746.8060395
"2020","Tron: Legacy",2e+08,399866199,"17/12/2020",125,"PG",6.8,"Action",0,0,"PG",12,199866199,258.8,300379630.088269,600960350.181185,300580720.092915
"2020","Womb",1.3e+07,0,"30/3/2020",111,"Not Rated",6.3,"Drama",0,0,"Unrated",3,-1.3e+07,258.8,-19537746.8060395,0,19537746.8060395
"2020","The Darkness",4e+06,10904495,"18/3/2020",110,"PG-13",6.8,"Adventure",0,0,"TV-MA",3,6904495,258.8,10376790.3948897,16388404.796748,6011614.4018583
"2020","Eternals",2e+08,401731759,"3/11/2020",156,"PG-13",6.3,"Action",0,0,"TV-MA",11,201731759,258.8,303183386.929152,603764107.022067,300580720.092915
"2020","The Crocodile Hunter: Collision Course",12500000,33436931,"12/7/2020",90,"PG",5.4,"Action",0,0,"PG",7,20936931,258.8,31466188.9825784,50252483.9883856,18786295.0058072
"2020","Machete",12500000,46370970,"3/9/2020",105,"R",6.6,"Action",0,0,"X",9,33870970,258.8,50904802.7642276,69691097.7700348,18786295.0058072
"2020","Antwone Fisher",12500000,23367586,"19/12/2020",120,"PG-13",7.3,"Biography",0,0,"TV-MA",12,10867586,258.8,16332934.1277584,35119229.1335656,18786295.0058072
"2020","Jungle Cruise",2e+08,210469803,"28/7/2020",127,"PG-13",6.6,"Action",0,0,"TV-MA",7,10469803,258.8,15735104.6248548,316315824.71777,300580720.092915
"2020","The Emperor's Club",12500000,16193713,"22/11/2020",109,"PG-13",6.9,"Drama",0,0,"TV-MA",11,3693713,258.8,5551294.56678281,24337589.57259,18786295.0058072
"2020","The Night Listener",4e+06,10770993,"4/8/2020",91,"R",5.9,"Crime",0,0,"X",8,6770993,258.8,10176149.7584204,16187764.1602787,6011614.4018583
"2020","The Resurrection of Gavin Stone",2e+06,2303792,"20/1/2020",91,"PG",6.2,"Comedy",0,0,"PG",1,303792,258.8,456570.090592335,3462377.29152149,3005807.20092915
"2020","El orfanato",4e+06,79250193,"28/12/2020",105,"R",7.4,"Drama",0,0,"X",12,75250193,258.8,113093785.995354,119105400.397213,6011614.4018583
"2020","The Boy in the Striped Pyjamas",12500000,44083403,"7/11/2020",94,"PG-13",7.7,"Drama",0,0,"TV-MA",11,31583403,258.8,47466810.0836237,66253105.0894309,18786295.0058072
